CAAB ID	Scientific Name	Full authority	Common Name	Family	Genus	Specific epithet
37428359	Amblyeleotris rubrimarginata	Mohlmann & Randall, 2002	Redmargin Shrimpgoby	Gobiidae	Amblyeleotris	rubrimarginata
37428360	Cristatogobius rubripectoralis	Akihito, Meguro & Sakamoto, 2003	Redfin Crestedgoby	Gobiidae	Cristatogobius	rubripectoralis
37428362	Caragobius urolepis	(Bleeker, 1852)	Scaleless Wormgoby	Gobiidae	Caragobius	urolepis
37428363	Cabillus macrophthalmus	(Weber, 1909)	Bigeye Cabillus	Gobiidae	Cabillus	macrophthalmus
37428364	Callogobius flavobrunneus	(Smith, 1958)	Slimy Goby	Gobiidae	Callogobius	flavobrunneus
37428365	Fusigobius aureus	Chen & Shao, 1997	Golden Sandgoby	Gobiidae	Fusigobius	aureus
37428366	Fusigobius melacron	(Randall, 2001)	Blacktip Sandgoby	Gobiidae	Fusigobius	melacron
37428367	Drombus dentifer	(Hora, 1923)	Yellow Drombus	Gobiidae	Drombus	dentifer
37428368	Drombus simulus	(Smith, 1960)	Pinafore Goby	Gobiidae	Drombus	simulus
37428369	Feia nota	Gill & Mooi, 1999	Palemarked Feia Goby	Gobiidae	Feia	nota
37428370	Gobiodon acicularis	Harold & Winterbottom, 1995	Needlespine Coralgoby	Gobiidae	Gobiodon	acicularis
37428371	Gobiodon oculolineatus	Wu, 1979	Eyeline Coralgoby	Gobiidae	Gobiodon	oculolineatus
37428372	Gobiodon unicolor	(Castelnau, 1873)	Plain Coralgoby	Gobiidae	Gobiodon	unicolor
37428373	Oxyurichthys ophthalmonema	Bleeker, 1857	Eyebrow Goby	Gobiidae	Oxyurichthys	ophthalmonema
37428374	Oxyurichthys uronema	(Weber, 1909)	Longtail Tentacle Goby	Gobiidae	Oxyurichthys	uronema
37428375	Periophthalmodon freycineti	(Valenciennes, 1824)	Giant Mudskipper	Gobiidae	Periophthalmodon	freycineti
37428376	Pleurosicya micheli	Fourmanoir, 1971	Stony Coral Ghostgoby	Gobiidae	Pleurosicya	micheli
37428377	Priolepis kappa	Winterbottom & Burridge, 1993	Kappa Reefgoby	Gobiidae	Priolepis	kappa
37428378	Priolepis pallidicincta	Winterbottom & Burridge, 1993	Palebarred Reefgoby	Gobiidae	Priolepis	pallidicincta
37428379	Taenioides gracilis	(Valenciennes, 1837)	Slender Eelgoby	Gobiidae	Taenioides	gracilis
37428380	Trimma caesiura	Jordan & Seale, 1906	Caesiura Pygmygoby	Gobiidae	Trimma	caesiura
37428382	Vanderhorstia longimana	(Weber, 1909)	Longfin Shrimpgoby	Gobiidae	Vanderhorstia	longimana
37428383	Trimma lantana	Winterbottom & Villa, 2003	Lantana Pygmygoby	Gobiidae	Trimma	lantana
37428384	Arcygobius baliurus	(Valenciennes, 1837)	Isthmus Goby	Gobiidae	Arcygobius	baliurus
37428385	Cryptocentrus tentaculatus	Hoese & Larson, 2004	Tentacle Shrimpgoby	Gobiidae	Cryptocentrus	tentaculatus
37428386	Periophthalmus darwini	Larson & Takita, 2004	Darwin's Mudskipper	Gobiidae	Periophthalmus	darwini
37428388	Eviota hoesei	Gill & Jewett, 2004	Doug's Eviota	Gobiidae	Eviota	hoesei
37428390	Trimma nasa	Winterbottom, 2005	Nasal Pygmygoby	Gobiidae	Trimma	nasa
37428392	Gobiopsis malekulae	(Herre, 1935)	Striped Barbelgoby	Gobiidae	Gobiopsis	malekulae
37428393	Gnatholepis cauerensis	(Bleeker, 1853)	[a goby]	Gobiidae	Gnatholepis	cauerensis
37428395	Exyrias akihito	Allen & Randall, 2005	[a goby]	Gobiidae	Exyrias	akihito
37428396	Trimma flavatrum	Hagiwara & Winterbottom, 2007	[a goby]	Gobiidae	Trimma	flavatrum
37428397	Priolepis agrena	Winterbottom & Burridge, 1993	[a goby]	Gobiidae	Priolepis	agrena
37428398	Trimma annosum	Winterbottom, 2003	[a goby]	Gobiidae	Trimma	annosum
37428399	Trimma fangi	Winterbottom & Chen, 2004	[a goby]	Gobiidae	Trimma	fangi
37428401	Periophthalmus takita	Jaafar & Larson, 2008	[a goby]	Gobiidae	Periophthalmus	takita
37428402	Redigobius nanus	Larson, 2010	[a goby]	Gobiidae	Redigobius	nanus
37428403	Priolepis cyanocephala	Hoese & Larson, 2010	[a goby]	Gobiidae	Priolepis	cyanocephala
37428404	Trimma maiandros	Hoese, Winterbottom & Reader, 2011	[a goby]	Gobiidae	Trimma	maiandros
37428409	Trypauchenichthys larsonae	Murdy, 2008	[a goby]	Gobiidae	Trypauchenichthys	larsonae
37429002	Philypnodon grandiceps	(Krefft, 1864)	Flathead Gudgeon	Eleotridae	Philypnodon	grandiceps
37429007	Ophiocara porocephala	(Valenciennes, 1837)	Spangled Gudgeon	Eleotridae	Ophiocara	porocephala
37429009	Butis butis	(Hamilton, 1822)	Crimsontip Gudgeon	Eleotridae	Butis	butis
37429010	Giuris margaritacea	(Valenciennes, 1837)	Snakehead Gudgeon	Eleotridae	Giuris	margaritacea
37429011	Bostrychus sinensis	Lacépède, 1801	Chinese Gudgeon	Eleotridae	Bostrychus	sinensis
37429012	Bostrychus zonatus	Weber, 1907	Sunset Gudgeon	Eleotridae	Bostrychus	zonatus
37429013	Bunaka gyrinoides	(Bleeker, 1853)	Greenback Gudgeon	Eleotridae	Bunaka	gyrinoides
37429014	Butis koilomatodon	(Bleeker, 1849)	Crested Gudgeon	Eleotridae	Butis	koilomatodon
37429015	Calumia godeffroyi	(Günther, 1877)	Tail-face Calumia	Eleotridae	Calumia	godeffroyi
37429016	Eleotris acanthopoma	Bleeker, 1853	Spine-cheek Gudgeon	Eleotridae	Eleotris	acanthopoma
37429017	Eleotris fusca	(Bloch & Schneider, 1801)	Brown Spine-cheek Gudgeon	Eleotridae	Eleotris	fusca
37429018	Eleotris melanosoma	Bleeker, 1852	Black Spine-cheek Gudgeon	Eleotridae	Eleotris	melanosoma
37429023	Hypseleotris compressa	(Krefft, 1864)	Empire Gudgeon	Eleotridae	Hypseleotris	compressa
37429029	Incara multisquamatus	Rao, 1971	Finescale Gudgeon	Eleotridae	Incara	multisquamatus
37429041	Prionobutis microps	(Weber, 1907)	Smalleye Gudgeon	Eleotridae	Prionobutis	microps
37429042	Thalasseleotris adela	Hoese & Larson, 1987	Cryptic Sea Gudgeon	Eleotridae	Thalasseleotris	adela
37429043	Allomicrodesmus dorotheae	Schultz, 1966	Toothpick Wriggler	Xenisthmidae	Allomicrodesmus	dorotheae
37429044	Tyson belos	Springer, 1983	Tyson's Arrow Goby	Xenisthmidae	Tyson	belos
37429045	Xenisthmus clarus	(Jordan & Seale, 1906)	Clear Wriggler	Xenisthmidae	Xenisthmus	clarus
37429046	Xenisthmus polyzonatus	(Klunzinger, 1871)	Bullseye Wriggler	Xenisthmidae	Xenisthmus	polyzonatus
37429047	Philypnodon macrostomus	Hoese & Reader, 2006	dwarf flathead gudgeon	Eleotridae	Philypnodon	macrostomus
37429048	Calumia profunda	Larson & Hoese, 1980	Longjaw Calumia	Eleotridae	Calumia	profunda
37429059	Xenisthmus chi	Gill & Hoese, 2004	Chi Wriggler	Xenisthmidae	Xenisthmus	chi
37429060	Xenisthmus eirospilus	Gill & Hoese, 2004	Spotted Wriggler	Xenisthmidae	Xenisthmus	eirospilus
37429061	Xenisthmus semicinctus	Gill & Hoese, 2004	Halfbelt Wriggler	Xenisthmidae	Xenisthmus	semicinctus
37432001	Kraemeria merensis	Whitley, 1935	Mer Sand Dart	Kraemeriidae	Kraemeria	merensis
37435002	Aioliops tetrophthalmus	Rennis & Hoese, 1987	Four-eye Mini Dartgoby	Microdesmidae	Aioliops	tetrophthalmus
37435003	Gunnellichthys curiosus	Dawson, 1968	Curious Wormfish	Microdesmidae	Gunnellichthys	curiosus
37435004	Gunnellichthys monostigma	Smith, 1958	Onespot Wormfish	Microdesmidae	Gunnellichthys	monostigma
37435005	Gunnellichthys pleurotaenia	Bleeker, 1858	Blacklined Wormfish	Microdesmidae	Gunnellichthys	pleurotaenia
37435006	Gunnellichthys viridescens	Dawson, 1968	Yellowstripe Wormfish	Microdesmidae	Gunnellichthys	viridescens
37435007	Nemateleotris decora	Randall & Allen, 1973	Purple Firegoby	Microdesmidae	Nemateleotris	decora
37435008	Nemateleotris magnifica	Fowler, 1938	Red Firegoby	Microdesmidae	Nemateleotris	magnifica
37435009	Paragunnellichthys seychellensis	Dawson, 1967	Seychelles Wormfish	Microdesmidae	Paragunnellichthys	seychellensis
37435010	Parioglossus formosus	(Smith, 1931)	Yellowstriped Dartfish	Microdesmidae	Parioglossus	formosus
37435011	Parioglossus marginalis	Rennis & Hoese, 1985	Blackmargin Dartfish	Microdesmidae	Parioglossus	marginalis
37435012	Parioglossus palustris	(Herre, 1945)	Tailspot Dartfish	Microdesmidae	Parioglossus	palustris
37435013	Parioglossus philippinus	(Herre, 1945)	Philippine Dartfish	Microdesmidae	Parioglossus	philippinus
37435014	Parioglossus rainfordi	McCulloch, 1921	Rainford's Dartfish	Microdesmidae	Parioglossus	rainfordi
37435015	Ptereleotris evides	(Jordan & Hubbs, 1925)	Arrow Dartgoby	Microdesmidae	Ptereleotris	evides
37435016	Ptereleotris grammica	Randall & Lubbock, 1982	Lined Dartgoby	Microdesmidae	Ptereleotris	grammica
37435017	Ptereleotris hanae	(Jordan & Snyder, 1901)	Thread-tail Dartgoby	Microdesmidae	Ptereleotris	hanae
37435018	Ptereleotris heteroptera	(Bleeker, 1855)	Tailspot Dartgoby	Microdesmidae	Ptereleotris	heteroptera
37435019	Ptereleotris microlepis	(Bleeker, 1856)	Greeneye Dartgoby	Microdesmidae	Ptereleotris	microlepis
37435020	Ptereleotris monoptera	Randall & Hoese, 1985	Lyretail Dartgoby	Microdesmidae	Ptereleotris	monoptera
37435021	Ptereleotris uroditaenia	Randall & Hoese, 1985	Flagtail Dartgoby	Microdesmidae	Ptereleotris	uroditaenia
37435022	Ptereleotris zebra	(Fowler, 1938)	Zebra Dartgoby	Microdesmidae	Ptereleotris	zebra
37435023	Gunnellichthys copleyi	(Smith, 1951)	Copley's Wormfish	Microdesmidae	Gunnellichthys	copleyi
37435025	Aioliops novaeguineaensis	Rennis & Hoese, 1987	New Guinea Mini Dartgoby	Microdesmidae	Aioliops	novaeguineaensis
37435026	Parioglossus raoi	(Herre, 1939)	Rao's Dartfish	Microdesmidae	Parioglossus	raoi
37435027	Oxymetopon typus	Bleeker, 1861	Sailfin Ribbongoby	Microdesmidae	Oxymetopon	typus
37436001	Kurtus gulliveri	Castelnau, 1878	Nurseryfish	Kurtidae	Kurtus	gulliveri
37437001	Zanclus cornutus	(Linnaeus, 1758)	Moorish Idol	Zanclidae	Zanclus	cornutus
37437002	Acanthurus grammoptilus	Richardson, 1843	Inshore Surgeonfish	Acanthuridae	Acanthurus	grammoptilus
37437003	Naso mcdadei	Johnson, 2002	Squarenose Unicornfish	Acanthuridae	Naso	mcdadei
37437004	Acanthurus albipectoralis	Allen & Ayling, 1987	Whitefin Surgeonfish	Acanthuridae	Acanthurus	albipectoralis
37437005	Acanthurus auranticavus	Randall, 1956	Ringtail Surgeonfish	Acanthuridae	Acanthurus	auranticavus
37437006	Acanthurus bariene	Lesson, 1830	Eyespot Surgeonfish	Acanthuridae	Acanthurus	bariene
37437007	Acanthurus blochii	Valenciennes, 1835	Dark Surgeonfish	Acanthuridae	Acanthurus	blochii
37437008	Acanthurus dussumieri	Valenciennes, 1835	Pencil Surgeonfish	Acanthuridae	Acanthurus	dussumieri
37437009	Acanthurus guttatus	Forster, 1801	Whitespotted Surgeonfish	Acanthuridae	Acanthurus	guttatus
37437010	Acanthurus lineatus	(Linnaeus, 1758)	Bluelined Surgeonfish	Acanthuridae	Acanthurus	lineatus
37437011	Acanthurus mata	Cuvier, 1829	Pale Surgeonfish	Acanthuridae	Acanthurus	mata
37437012	Acanthurus nigricans	(Linnaeus, 1758)	Velvet Surgeonfish	Acanthuridae	Acanthurus	nigricans
37437013	Acanthurus nigricauda	Duncker & Mohr, 1929	Eyeline Surgeonfish	Acanthuridae	Acanthurus	nigricauda
37437014	Acanthurus nigrofuscus	(Forsskål, 1775)	Dusky Surgeonfish	Acanthuridae	Acanthurus	nigrofuscus
37437015	Acanthurus nigros	Günther, 1861	Greyhead Surgeonfish	Acanthuridae	Acanthurus	nigros
37437016	Acanthurus olivaceus	Forster, 1801	Orangeblotch Surgeonfish	Acanthuridae	Acanthurus	olivaceus
37437017	Acanthurus pyroferus	Kittlitz, 1834	Mimic Surgeonfish	Acanthuridae	Acanthurus	pyroferus
37437018	Acanthurus thompsoni	(Fowler, 1923)	Night Surgeonfish	Acanthuridae	Acanthurus	thompsoni
37437019	Acanthurus triostegus	(Linnaeus, 1758)	Convict Surgeonfish	Acanthuridae	Acanthurus	triostegus
37437020	Acanthurus xanthopterus	Valenciennes, 1835	Yellowmask Surgeonfish	Acanthuridae	Acanthurus	xanthopterus
37437021	Ctenochaetus binotatus	Randall, 1955	Twospot Bristletooth	Acanthuridae	Ctenochaetus	binotatus
37437022	Ctenochaetus striatus	(Quoy & Gaimard, 1825)	Lined Bristletooth	Acanthuridae	Ctenochaetus	striatus
37437023	Ctenochaetus cyanocheilus	Randall & Clements, 2001	Yelloweye Bristletooth	Acanthuridae	Ctenochaetus	cyanocheilus
37437024	Naso annulatus	(Quoy & Gaimard, 1825)	Ringtail Unicornfish	Acanthuridae	Naso	annulatus
37437025	Naso brachycentron	(Valenciennes, 1835)	Humpback Unicornfish	Acanthuridae	Naso	brachycentron
37437026	Naso brevirostris	(Valenciennes, 1835)	Spotted Unicornfish	Acanthuridae	Naso	brevirostris
37437027	Naso fageni	Morrow, 1954	Horseface Unicornfish	Acanthuridae	Naso	fageni
37437028	Naso hexacanthus	(Bleeker, 1855)	Sleek Unicornfish	Acanthuridae	Naso	hexacanthus
37437029	Naso lituratus	(Forster, 1801)	Clown Unicornfish	Acanthuridae	Naso	lituratus
37437030	Naso lopezi	Herre, 1927	Slender Unicornfish	Acanthuridae	Naso	lopezi
37437031	Naso unicornis	(Forsskål, 1775)	Bluespine Unicornfish	Acanthuridae	Naso	unicornis
37437032	Naso vlamingii	(Valenciennes, 1835)	Bignose Unicornfish	Acanthuridae	Naso	vlamingii
37437033	Paracanthurus hepatus	(Linnaeus, 1766)	Blue Tang	Acanthuridae	Paracanthurus	hepatus
37437034	Prionurus maculatus	Ogilby, 1887	Spotted Sawtail	Acanthuridae	Prionurus	maculatus
37437035	Prionurus microlepidotus	Lacépède, 1804	Australian Sawtail	Acanthuridae	Prionurus	microlepidotus
37437036	Zebrasoma scopas	(Cuvier, 1829)	Brown Tang	Acanthuridae	Zebrasoma	scopas
37437037	Zebrasoma veliferum	(Bloch, 1797)	Sailfin Tang	Acanthuridae	Zebrasoma	veliferum
37437038	Naso maculatus	Randall & Struhsaker, 1981	Scribbled Unicornfish	Acanthuridae	Naso	maculatus
37437039	Naso thorpei	Smith, 1966	Thorpe's Unicornfish	Acanthuridae	Naso	thorpei
37437040	Naso thynnoides	(Cuvier, 1829)	Onespine Unicornfish	Acanthuridae	Naso	thynnoides
37437041	Acanthurus maculiceps	(Ahl, 1923)	Spotted-face Surgeonfish	Acanthuridae	Acanthurus	maculiceps
37437042	Ctenochaetus tominiensis	Randall, 1955	Orange-tip Bristletooth	Acanthuridae	Ctenochaetus	tominiensis
37437043	Naso minor	(Smith, 1966)	Blackspine Unicornfish	Acanthuridae	Naso	minor
37437044	Acanthurus fowleri	de Beaufort, 1951	Horseshoe Surgeonfish	Acanthuridae	Acanthurus	fowleri
37437045	Naso caeruleacauda	Randall, 1994	Blue Unicornfish	Acanthuridae	Naso	caeruleacauda
37437046	Naso caesius	Randall & Bell, 1992	Silverblotched Unicornfish	Acanthuridae	Naso	caesius
37437047	Naso tonganus	(Valenciennes, 1835)	Humpnose Unicornfish	Acanthuridae	Naso	tonganus
37437048	Naso tuberosus	Lacepède, 1802	[a surgeonfish]	Acanthuridae	Naso	tuberosus
37437049	Naso reticulatus	Randall, 2001	[a surgeonfish]	Acanthuridae	Naso	reticulatus
37438001	Siganus fuscescens	(Houttuyn, 1782)	Black Rabbitfish	Siganidae	Siganus	fuscescens
37438003	Siganus punctatus	(Schneider, 1801)	Spotted Rabbitfish	Siganidae	Siganus	punctatus
37438004	Siganus canaliculatus	(Park, 1797)	Whitespotted Rabbitfish	Siganidae	Siganus	canaliculatus
37438005	Siganus javus	(Linnaeus, 1766)	Java Rabbitfish	Siganidae	Siganus	javus
37438006	Siganus vermiculatus	(Valenciennes, 1835)	Maze Rabbitfish	Siganidae	Siganus	vermiculatus
37438007	Siganus argenteus	(Quoy & Gaimard, 1825)	Forktail Rabbitfish	Siganidae	Siganus	argenteus
37438008	Siganus corallinus	(Valenciennes, 1835)	Coral Rabbitfish	Siganidae	Siganus	corallinus
37438009	Siganus doliatus	Cuvier, 1830	Bluelined Rabbitfish	Siganidae	Siganus	doliatus
37438010	Siganus lineatus	(Valenciennes, 1835)	Goldlined Rabbitfish	Siganidae	Siganus	lineatus
37438011	Siganus puellus	(Schlegel, 1852)	Masked Rabbitfish	Siganidae	Siganus	puellus
37438012	Siganus punctatissimus	Fowler & Bean, 1929	Finespotted Rabbitfish	Siganidae	Siganus	punctatissimus
37438013	Siganus spinus	(Linnaeus, 1758)	Scribbled Rabbitfish	Siganidae	Siganus	spinus
37438014	Siganus trispilos	Woodland & Allen, 1977	Threespot Rabbitfish	Siganidae	Siganus	trispilos
37438015	Siganus unimaculatus	(Evermann & Seale, 1907)	Blackblotch Foxface	Siganidae	Siganus	unimaculatus
37438016	Siganus virgatus	(Valenciennes, 1835)	Doublebar Rabbitfish	Siganidae	Siganus	virgatus
37438017	Siganus vulpinus	(Schlegel & Müller, 1845)	Foxface	Siganidae	Siganus	vulpinus
37439001	Thyrsites atun	(Euphrasen, 1791)	Barracouta	Gempylidae	Thyrsites	atun
37439002	Rexea solandri	(Cuvier, 1832)	Gemfish	Gempylidae	Rexea	solandri
37439003	Ruvettus pretiosus	Cocco, 1829	Oilfish	Gempylidae	Ruvettus	pretiosus
37439004	Neoepinnula orientalis	(Gilchrist & von Bonde, 1924)	Sackfish	Gempylidae	Neoepinnula	orientalis
37439005	Paradiplospinus gracilis	(Brauer, 1906)	Slender Escolar	Gempylidae	Paradiplospinus	gracilis
37439006	Rexea prometheoides	(Bleeker, 1856)	Royal Gemfish	Gempylidae	Rexea	prometheoides
37439007	Rexea bengalensis	(Alcock, 1894)	Small Gemfish	Gempylidae	Rexea	bengalensis
37439008	Lepidocybium flavobrunneum	(Smith, 1849)	Escolar	Gempylidae	Lepidocybium	flavobrunneum
37439009	Rexea antefurcata	Parin, 1989	Longfin Gemfish	Gempylidae	Rexea	antefurcata
37439010	Gempylus serpens	Cuvier, 1829	Snake Mackerel	Gempylidae	Gempylus	serpens
37439011	Nealotus tripes	Johnson, 1865	Black Snake Mackerel	Gempylidae	Nealotus	tripes
37439012	Nesiarchus nasutus	Johnson, 1862	Black Gemfish	Gempylidae	Nesiarchus	nasutus
37439013	Promethichthys prometheus	(Cuvier, 1832)	Singleline Gemfish	Gempylidae	Promethichthys	prometheus
37439014	Rexichthys johnpaxtoni	Parin & Astakhov, 1987	Paxton's Gemfish	Gempylidae	Rexichthys	johnpaxtoni
37439015	Scombrolabrax heterolepis	Roule, 1921	Longfin Escolar	Scombrolabracidae	Scombrolabrax	heterolepis
37439016	Thyrsitoides marleyi	Fowler, 1929	Black Snoek	Gempylidae	Thyrsitoides	marleyi
37439017	Diplospinus multistriatus	Maul, 1948	Striped Escolar	Gempylidae	Diplospinus	multistriatus
37439018	Tongaichthys robustus	Nakamura & Fujii, 1983	Tonga Escolar	Gempylidae	Tongaichthys	robustus
37440001	Benthodesmus elongatus	(Clarke, 1879)	Slender Frostfish	Trichiuridae	Benthodesmus	elongatus
37440002	Lepidopus caudatus	(Euphrasen, 1788)	Frostfish	Trichiuridae	Lepidopus	caudatus
37440004	Trichiurus lepturus	Linnaeus, 1758	Largehead Hairtail	Trichiuridae	Trichiurus	lepturus
37440006	Tentoriceps cristatus	(Klunzinger, 1884)	Crested Hairtail	Trichiuridae	Tentoriceps	cristatus
37440007	Assurger anzac	(Alexander, 1917)	Razorback Scabbardfish	Trichiuridae	Assurger	anzac
37440008	Benthodesmus vityazi	Parin & Becker, 1970	Vityaz Frostfish	Trichiuridae	Benthodesmus	vityazi
37440009	Lepturacanthus savala	(Cuvier, 1829)	Spiny Hairtail	Trichiuridae	Lepturacanthus	savala
37440010	Aphanopus capricornis	Parin, 1994	Capricorn Scabbardfish	Trichiuridae	Aphanopus	capricornis
37440011	Benthodesmus tuckeri	Parin & Becker, 1970	Tucker's Frostfish	Trichiuridae	Benthodesmus	tuckeri
37440012	Aphanopus beckeri	Parin, 1995	Becker's Scabbardfish	Trichiuridae	Aphanopus	beckeri
37440013	Aphanopus mikhailini	Parin, 1983	Mikhailin's Scabbardfish	Trichiuridae	Aphanopus	mikhailini
37440014	Trichiurus nickolensis	Burhanuddin & Iwatsuki, 2003	Short-tail Hairtail	Trichiuridae	Trichiurus	nickolensis
37440015	Trichiurus auriga	Klunzinger, 1884	Pearly Hairtail	Trichiuridae	Trichiurus	auriga
37440016	Benthodesmus macrophthalmus	Parin & Becker, 1970	Bigeye Frostfish	Trichiuridae	Benthodesmus	macrophthalmus
37440017	Trichiurus australis	Chakraborty, Burhanuddin & Iwatsuki, 2005	Australian Hairtail	Trichiuridae	Trichiurus	australis
37441001	Scomber australasicus	Cuvier, 1832	Blue Mackerel	Scombridae	Scomber	australasicus
37441002	Thunnus albacares	(Bonnaterre, 1788)	Yellowfin Tuna	Scombridae	Thunnus	albacares
37441003	Katsuwonus pelamis	(Linnaeus, 1758)	Skipjack Tuna	Scombridae	Katsuwonus	pelamis
37441004	Thunnus maccoyii	(Castelnau, 1872)	Southern Bluefin Tuna	Scombridae	Thunnus	maccoyii
37441005	Thunnus alalunga	(Bonnaterre, 1788)	Albacore	Scombridae	Thunnus	alalunga
37441006	Sarda orientalis	(Temminck & Schlegel, 1844)	Oriental Bonito	Scombridae	Sarda	orientalis
37441007	Scomberomorus commerson	(Lacépède, 1800)	Spanish Mackerel	Scombridae	Scomberomorus	commerson
37441008	Cybiosarda elegans	(Whitley, 1935)	Leaping Bonito	Scombridae	Cybiosarda	elegans
37441009	Auxis thazard	(Lacépède, 1800)	Frigate Mackerel	Scombridae	Auxis	thazard
37441010	Euthynnus affinis	(Cantor, 1849)	Mackerel Tuna	Scombridae	Euthynnus	affinis
37441011	Thunnus obesus	(Lowe, 1839)	Bigeye Tuna	Scombridae	Thunnus	obesus
37441012	Rastrelliger kanagurta	(Cuvier, 1816)	Mouth Mackerel	Scombridae	Rastrelliger	kanagurta
37441013	Thunnus tonggol	(Bleeker, 1851)	Longtail Tuna	Scombridae	Thunnus	tonggol
37441014	Scomberomorus queenslandicus	Munro, 1943	School Mackerel	Scombridae	Scomberomorus	queenslandicus
37441015	Scomberomorus munroi	Collette & Russo, 1980	Spotted Mackerel	Scombridae	Scomberomorus	munroi
37441018	Scomberomorus semifasciatus	(Macleay, 1884)	Grey Mackerel	Scombridae	Scomberomorus	semifasciatus
37441019	Gasterochisma melampus	Richardson, 1845	Butterfly Mackerel	Scombridae	Gasterochisma	melampus
37441020	Sarda australis	(Macleay, 1880)	Australian Bonito	Scombridae	Sarda	australis
37441021	Allothunnus fallai	Serventy, 1948	Slender Tuna	Scombridae	Allothunnus	fallai
37441024	Acanthocybium solandri	(Cuvier, 1831)	Wahoo	Scombridae	Acanthocybium	solandri
37441025	Grammatorcynus bicarinatus	(Quoy & Gaimard, 1825)	Shark Mackerel	Scombridae	Grammatorcynus	bicarinatus
37441026	Thunnus orientalis	(Temminck & Schlegel, 1844)	Northern Bluefin Tuna	Scombridae	Thunnus	orientalis
37441027	Auxis rochei	(Risso, 1810)	Bullet Tuna	Scombridae	Auxis	rochei
37441028	Grammatorcynus bilineatus	(Rüppell, 1836)	Scad Mackerel	Scombridae	Grammatorcynus	bilineatus
37441029	Gymnosarda unicolor	(Rüppell, 1836)	Dogtooth Tuna	Scombridae	Gymnosarda	unicolor
37442001	Xiphias gladius	Linnaeus, 1758	Swordfish	Xiphiidae	Xiphias	gladius
37443001	Luvarus imperialis	Rafinesque, 1810	Louvar	Luvaridae	Luvarus	imperialis
37444002	Tetrapturus audax	(Philipi, 1887)	Striped Marlin	Istiophoridae	Tetrapturus	audax
37444003	Makaira nigricans	Lacépède, 1802	Blue Marlin	Istiophoridae	Makaira	nigricans
37444005	Istiophorus platypterus	(Shaw & Nodder, 1792)	Sailfish	Istiophoridae	Istiophorus	platypterus
37444006	Makaira indica	(Cuvier, 1832)	Black Marlin	Istiophoridae	Makaira	indica
37444007	Tetrapturus angustirostris	Tanaka, 1915	Shortbill Spearfish	Istiophoridae	Tetrapturus	angustirostris
37445001	Hyperoglyphe antarctica	(Carmichael, 1818)	Blue-eye Trevalla	Centrolophidae	Hyperoglyphe	antarctica
37445002	Tubbia tasmanica	Whitley, 1943	Tasmanian Rudderfish	Centrolophidae	Tubbia	tasmanica
37445003	Schedophilus huttoni	(Waite, 1910)	New Zealand Ruffe	Centrolophidae	Schedophilus	huttoni
37445004	Centrolophus niger	(Gmelin, 1789)	Rudderfish	Centrolophidae	Centrolophus	niger
